#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.491978E-01   0.533333E+07   0.530081E+07  -0.561917E+02  -0.562153E+02   0.000000E+00   0.532830E+07   0.532830E+07   0.532830E+07  -0.131250E+00   0.278314E+07   0.278292E+07   0.145041E+01
   0.496922E-01   0.528681E+07   0.525493E+07  -0.545991E+02  -0.546219E+02   0.000000E+00   0.528188E+07   0.528188E+07   0.528188E+07  -0.130106E+00   0.275889E+07   0.275868E+07   0.139676E+01
   0.501916E-01   0.524098E+07   0.520976E+07  -0.530545E+02  -0.530768E+02   0.000000E+00   0.523615E+07   0.523615E+07   0.523615E+07  -0.128980E+00   0.273500E+07   0.273480E+07   0.134368E+01
   0.506960E-01   0.519581E+07   0.516525E+07  -0.515563E+02  -0.515779E+02   0.000000E+00   0.519108E+07   0.519108E+07   0.519108E+07  -0.127870E+00   0.271146E+07   0.271127E+07   0.129124E+01
   0.512056E-01   0.515129E+07   0.512141E+07  -0.501028E+02  -0.501238E+02   0.000000E+00   0.514666E+07   0.514666E+07   0.514666E+07  -0.126776E+00   0.268826E+07   0.268807E+07   0.123949E+01
   0.517202E-01   0.510740E+07   0.507819E+07  -0.486928E+02  -0.487132E+02   0.000000E+00   0.510288E+07   0.510288E+07   0.510288E+07  -0.125697E+00   0.266539E+07   0.266520E+07   0.118852E+01
   0.522400E-01   0.506411E+07   0.503559E+07  -0.473246E+02  -0.473444E+02   0.000000E+00   0.505969E+07   0.505969E+07   0.505969E+07  -0.124633E+00   0.264283E+07   0.264265E+07   0.113837E+01
   0.527650E-01   0.502140E+07   0.499357E+07  -0.459969E+02  -0.460161E+02   0.000000E+00   0.501710E+07   0.501710E+07   0.501710E+07  -0.123584E+00   0.262058E+07   0.262041E+07   0.108914E+01
   0.532953E-01   0.497926E+07   0.495212E+07  -0.447082E+02  -0.447269E+02   0.000000E+00   0.497506E+07   0.497506E+07   0.497506E+07  -0.122549E+00   0.259862E+07   0.259846E+07   0.104089E+01
   0.538309E-01   0.493766E+07   0.491122E+07  -0.434573E+02  -0.434755E+02   0.000000E+00   0.493357E+07   0.493357E+07   0.493357E+07  -0.121526E+00   0.257695E+07   0.257679E+07   0.993673E+00
   0.543719E-01   0.489658E+07   0.487083E+07  -0.422429E+02  -0.422606E+02   0.000000E+00   0.489259E+07   0.489259E+07   0.489259E+07  -0.120517E+00   0.255555E+07   0.255539E+07   0.947566E+00
   0.549184E-01   0.485598E+07   0.483092E+07  -0.410637E+02  -0.410809E+02   0.000000E+00   0.485210E+07   0.485210E+07   0.485210E+07  -0.119520E+00   0.253440E+07   0.253425E+07   0.902620E+00
   0.554703E-01   0.481585E+07   0.479149E+07  -0.399185E+02  -0.399352E+02   0.000000E+00   0.481208E+07   0.481208E+07   0.481208E+07  -0.118534E+00   0.251349E+07   0.251335E+07   0.858900E+00
   0.560278E-01   0.477617E+07   0.475249E+07  -0.388061E+02  -0.388224E+02   0.000000E+00   0.477250E+07   0.477250E+07   0.477250E+07  -0.117559E+00   0.249282E+07   0.249268E+07   0.816465E+00
   0.565909E-01   0.473691E+07   0.471391E+07  -0.377256E+02  -0.377414E+02   0.000000E+00   0.473335E+07   0.473335E+07   0.473335E+07  -0.116595E+00   0.247237E+07   0.247223E+07   0.775375E+00
   0.571596E-01   0.469807E+07   0.467574E+07  -0.366758E+02  -0.366912E+02   0.000000E+00   0.469461E+07   0.469461E+07   0.469461E+07  -0.115640E+00   0.245213E+07   0.245201E+07   0.735675E+00
   0.577341E-01   0.465983E+07   0.463816E+07  -0.356574E+02  -0.356724E+02   0.000000E+00   0.465647E+07   0.465647E+07   0.465647E+07  -0.114701E+00   0.243221E+07   0.243209E+07   0.697424E+00
   0.583144E-01   0.462505E+07   0.460403E+07  -0.346910E+02  -0.347055E+02   0.000000E+00   0.462179E+07   0.462179E+07   0.462179E+07  -0.113847E+00   0.241410E+07   0.241398E+07   0.660413E+00
   0.589004E-01   0.458771E+07   0.456733E+07  -0.337300E+02  -0.337442E+02   0.000000E+00   0.458456E+07   0.458456E+07   0.458456E+07  -0.112929E+00   0.239464E+07   0.239453E+07   0.625178E+00
   0.594924E-01   0.455064E+07   0.453089E+07  -0.327954E+02  -0.328091E+02   0.000000E+00   0.454758E+07   0.454758E+07   0.454758E+07  -0.112019E+00   0.237533E+07   0.237523E+07   0.591519E+00
   0.600903E-01   0.451381E+07   0.449466E+07  -0.318862E+02  -0.318996E+02   0.000000E+00   0.451084E+07   0.451084E+07   0.451084E+07  -0.111114E+00   0.235614E+07   0.235604E+07   0.559478E+00
   0.606942E-01   0.447717E+07   0.445862E+07  -0.310015E+02  -0.310145E+02   0.000000E+00   0.447430E+07   0.447430E+07   0.447430E+07  -0.110213E+00   0.233705E+07   0.233696E+07   0.529086E+00
   0.613041E-01   0.444069E+07   0.442271E+07  -0.301405E+02  -0.301531E+02   0.000000E+00   0.443791E+07   0.443791E+07   0.443791E+07  -0.109317E+00   0.231804E+07   0.231795E+07   0.500376E+00
   0.619203E-01   0.440433E+07   0.438690E+07  -0.293021E+02  -0.293144E+02   0.000000E+00   0.440163E+07   0.440163E+07   0.440163E+07  -0.108423E+00   0.229909E+07   0.229901E+07   0.473365E+00
   0.625426E-01   0.436804E+07   0.435114E+07  -0.284855E+02  -0.284975E+02   0.000000E+00   0.436542E+07   0.436542E+07   0.436542E+07  -0.107532E+00   0.228018E+07   0.228010E+07   0.448077E+00
   0.631712E-01   0.433179E+07   0.431540E+07  -0.276901E+02  -0.277017E+02   0.000000E+00   0.432925E+07   0.432925E+07   0.432925E+07  -0.106641E+00   0.226129E+07   0.226121E+07   0.424524E+00
   0.638061E-01   0.429554E+07   0.427962E+07  -0.269149E+02  -0.269262E+02   0.000000E+00   0.429307E+07   0.429307E+07   0.429307E+07  -0.105749E+00   0.224239E+07   0.224231E+07   0.402717E+00
   0.644473E-01   0.425924E+07   0.424378E+07  -0.261593E+02  -0.261703E+02   0.000000E+00   0.425685E+07   0.425685E+07   0.425685E+07  -0.104857E+00   0.222347E+07   0.222339E+07   0.382660E+00
   0.650950E-01   0.422286E+07   0.420783E+07  -0.254225E+02  -0.254332E+02   0.000000E+00   0.422053E+07   0.422053E+07   0.422053E+07  -0.103962E+00   0.220450E+07   0.220443E+07   0.364347E+00
   0.657492E-01   0.418635E+07   0.417172E+07  -0.247039E+02  -0.247143E+02   0.000000E+00   0.418408E+07   0.418408E+07   0.418408E+07  -0.103065E+00   0.218546E+07   0.218539E+07   0.347772E+00
   0.664100E-01   0.414968E+07   0.413542E+07  -0.240028E+02  -0.240129E+02   0.000000E+00   0.414748E+07   0.414748E+07   0.414748E+07  -0.102163E+00   0.216634E+07   0.216627E+07   0.332922E+00
   0.670774E-01   0.411282E+07   0.409890E+07  -0.233188E+02  -0.233285E+02   0.000000E+00   0.411067E+07   0.411067E+07   0.411067E+07  -0.101256E+00   0.214711E+07   0.214705E+07   0.319776E+00
   0.677516E-01   0.407573E+07   0.406212E+07  -0.226510E+02  -0.226605E+02   0.000000E+00   0.407362E+07   0.407362E+07   0.407362E+07  -0.100344E+00   0.212776E+07   0.212770E+07   0.308306E+00
   0.684325E-01   0.403838E+07   0.402504E+07  -0.219991E+02  -0.220083E+02   0.000000E+00   0.403631E+07   0.403631E+07   0.403631E+07  -0.994247E-01   0.210828E+07   0.210821E+07   0.298481E+00
   0.691203E-01   0.400073E+07   0.398764E+07  -0.213626E+02  -0.213715E+02   0.000000E+00   0.399870E+07   0.399870E+07   0.399870E+07  -0.984984E-01   0.208863E+07   0.208857E+07   0.290261E+00
   0.698149E-01   0.396277E+07   0.394990E+07  -0.207410E+02  -0.207497E+02   0.000000E+00   0.396078E+07   0.396078E+07   0.396078E+07  -0.975642E-01   0.206882E+07   0.206876E+07   0.283603E+00
   0.705166E-01   0.392448E+07   0.391178E+07  -0.201338E+02  -0.201423E+02   0.000000E+00   0.392251E+07   0.392251E+07   0.392251E+07  -0.966215E-01   0.204883E+07   0.204878E+07   0.278452E+00
   0.712253E-01   0.388582E+07   0.387328E+07  -0.195408E+02  -0.195490E+02   0.000000E+00   0.388388E+07   0.388388E+07   0.388388E+07  -0.956700E-01   0.202866E+07   0.202860E+07   0.274752E+00
   0.719411E-01   0.384681E+07   0.383438E+07  -0.189615E+02  -0.189695E+02   0.000000E+00   0.384488E+07   0.384488E+07   0.384488E+07  -0.947093E-01   0.200829E+07   0.200823E+07   0.272439E+00
   0.726641E-01   0.380741E+07   0.379506E+07  -0.183957E+02  -0.184034E+02   0.000000E+00   0.380550E+07   0.380550E+07   0.380550E+07  -0.937392E-01   0.198772E+07   0.198766E+07   0.271446E+00
   0.733944E-01   0.376764E+07   0.375534E+07  -0.178431E+02  -0.178505E+02   0.000000E+00   0.376573E+07   0.376573E+07   0.376573E+07  -0.927597E-01   0.196695E+07   0.196689E+07   0.271690E+00
   0.741321E-01   0.372749E+07   0.371522E+07  -0.173033E+02  -0.173106E+02   0.000000E+00   0.372559E+07   0.372559E+07   0.372559E+07  -0.917708E-01   0.194598E+07   0.194592E+07   0.273093E+00
   0.748771E-01   0.368697E+07   0.367469E+07  -0.167762E+02  -0.167833E+02   0.000000E+00   0.368507E+07   0.368507E+07   0.368507E+07  -0.907727E-01   0.192481E+07   0.192475E+07   0.275569E+00
   0.756296E-01   0.364610E+07   0.363378E+07  -0.162617E+02  -0.162685E+02   0.000000E+00   0.364419E+07   0.364419E+07   0.364419E+07  -0.897658E-01   0.190346E+07   0.190340E+07   0.279026E+00
   0.763897E-01   0.360488E+07   0.359250E+07  -0.157594E+02  -0.157660E+02   0.000000E+00   0.360297E+07   0.360297E+07   0.360297E+07  -0.887503E-01   0.188193E+07   0.188186E+07   0.283369E+00
   0.771574E-01   0.356335E+07   0.355088E+07  -0.152692E+02  -0.152756E+02   0.000000E+00   0.356142E+07   0.356142E+07   0.356142E+07  -0.877269E-01   0.186023E+07   0.186016E+07   0.288496E+00
   0.779329E-01   0.352152E+07   0.350894E+07  -0.147910E+02  -0.147972E+02   0.000000E+00   0.351958E+07   0.351958E+07   0.351958E+07  -0.866962E-01   0.183837E+07   0.183830E+07   0.294305E+00
   0.787161E-01   0.347944E+07   0.346672E+07  -0.143248E+02  -0.143308E+02   0.000000E+00   0.347747E+07   0.347747E+07   0.347747E+07  -0.856591E-01   0.181638E+07   0.181631E+07   0.300688E+00
   0.795072E-01   0.343713E+07   0.342425E+07  -0.138702E+02  -0.138760E+02   0.000000E+00   0.343513E+07   0.343513E+07   0.343513E+07  -0.846162E-01   0.179427E+07   0.179419E+07   0.307537E+00
   0.803063E-01   0.339463E+07   0.338157E+07  -0.134273E+02  -0.134329E+02   0.000000E+00   0.339261E+07   0.339261E+07   0.339261E+07  -0.835686E-01   0.177205E+07   0.177198E+07   0.314742E+00
   0.811134E-01   0.335198E+07   0.333873E+07  -0.129959E+02  -0.130013E+02   0.000000E+00   0.334993E+07   0.334993E+07   0.334993E+07  -0.825174E-01   0.174976E+07   0.174969E+07   0.322189E+00
   0.819286E-01   0.330923E+07   0.329578E+07  -0.125759E+02  -0.125812E+02   0.000000E+00   0.330715E+07   0.330715E+07   0.330715E+07  -0.814636E-01   0.172742E+07   0.172734E+07   0.329767E+00
   0.827520E-01   0.326643E+07   0.325277E+07  -0.121673E+02  -0.121724E+02   0.000000E+00   0.326432E+07   0.326432E+07   0.326432E+07  -0.804085E-01   0.170505E+07   0.170496E+07   0.337364E+00
   0.835837E-01   0.322362E+07   0.320974E+07  -0.117698E+02  -0.117748E+02   0.000000E+00   0.322147E+07   0.322147E+07   0.322147E+07  -0.793531E-01   0.168267E+07   0.168258E+07   0.344870E+00
   0.844237E-01   0.318085E+07   0.316674E+07  -0.113835E+02  -0.113883E+02   0.000000E+00   0.317867E+07   0.317867E+07   0.317867E+07  -0.782988E-01   0.166031E+07   0.166022E+07   0.352175E+00
   0.852722E-01   0.313818E+07   0.312384E+07  -0.110082E+02  -0.110128E+02   0.000000E+00   0.313596E+07   0.313596E+07   0.313596E+07  -0.772468E-01   0.163801E+07   0.163791E+07   0.359173E+00
   0.861291E-01   0.309567E+07   0.308110E+07  -0.106439E+02  -0.106484E+02   0.000000E+00   0.309341E+07   0.309341E+07   0.309341E+07  -0.761987E-01   0.161578E+07   0.161569E+07   0.365761E+00
   0.869948E-01   0.305335E+07   0.303857E+07  -0.102903E+02  -0.102947E+02   0.000000E+00   0.305106E+07   0.305106E+07   0.305106E+07  -0.751555E-01   0.159366E+07   0.159356E+07   0.371841E+00
   0.878691E-01   0.301130E+07   0.299630E+07  -0.994748E+01  -0.995165E+01   0.000000E+00   0.300898E+07   0.300898E+07   0.300898E+07  -0.741189E-01   0.157168E+07   0.157158E+07   0.377321E+00
   0.887522E-01   0.296957E+07   0.295436E+07  -0.961520E+01  -0.961923E+01   0.000000E+00   0.296722E+07   0.296722E+07   0.296722E+07  -0.730902E-01   0.154987E+07   0.154977E+07   0.382112E+00
   0.896441E-01   0.292822E+07   0.291283E+07  -0.929343E+01  -0.929732E+01   0.000000E+00   0.292584E+07   0.292584E+07   0.292584E+07  -0.720710E-01   0.152826E+07   0.152815E+07   0.386134E+00
   0.905451E-01   0.288731E+07   0.287174E+07  -0.898197E+01  -0.898573E+01   0.000000E+00   0.288490E+07   0.288490E+07   0.288490E+07  -0.710626E-01   0.150687E+07   0.150677E+07   0.389315E+00
   0.914551E-01   0.284690E+07   0.283118E+07  -0.868075E+01  -0.868438E+01   0.000000E+00   0.284447E+07   0.284447E+07   0.284447E+07  -0.700666E-01   0.148575E+07   0.148565E+07   0.391588E+00
   0.923743E-01   0.280706E+07   0.279120E+07  -0.838962E+01  -0.839314E+01   0.000000E+00   0.280460E+07   0.280460E+07   0.280460E+07  -0.690846E-01   0.146493E+07   0.146482E+07   0.392898E+00
   0.933026E-01   0.276784E+07   0.275188E+07  -0.810849E+01  -0.811189E+01   0.000000E+00   0.276537E+07   0.276537E+07   0.276537E+07  -0.681182E-01   0.144444E+07   0.144433E+07   0.393197E+00
   0.942403E-01   0.272931E+07   0.271326E+07  -0.783716E+01  -0.784044E+01   0.000000E+00   0.272682E+07   0.272682E+07   0.272682E+07  -0.671687E-01   0.142430E+07   0.142419E+07   0.392450E+00
   0.951874E-01   0.269152E+07   0.267542E+07  -0.757551E+01  -0.757869E+01   0.000000E+00   0.268903E+07   0.268903E+07   0.268903E+07  -0.662377E-01   0.140456E+07   0.140445E+07   0.390628E+00
   0.961441E-01   0.265454E+07   0.263842E+07  -0.732338E+01  -0.732645E+01   0.000000E+00   0.265204E+07   0.265204E+07   0.265204E+07  -0.653266E-01   0.138525E+07   0.138513E+07   0.387716E+00
   0.971103E-01   0.261842E+07   0.260231E+07  -0.708064E+01  -0.708360E+01   0.000000E+00   0.261593E+07   0.261593E+07   0.261593E+07  -0.644370E-01   0.136638E+07   0.136627E+07   0.383710E+00
   0.980863E-01   0.258321E+07   0.256714E+07  -0.684704E+01  -0.684991E+01   0.000000E+00   0.258072E+07   0.258072E+07   0.258072E+07  -0.635699E-01   0.134799E+07   0.134788E+07   0.378616E+00
   0.990721E-01   0.254896E+07   0.253297E+07  -0.662241E+01  -0.662518E+01   0.000000E+00   0.254648E+07   0.254648E+07   0.254648E+07  -0.627264E-01   0.133011E+07   0.133000E+07   0.372452E+00
   0.100068E+00   0.251570E+07   0.249982E+07  -0.640654E+01  -0.640923E+01   0.000000E+00   0.251324E+07   0.251324E+07   0.251324E+07  -0.619076E-01   0.131275E+07   0.131264E+07   0.365247E+00
   0.101073E+00   0.248347E+07   0.246774E+07  -0.619922E+01  -0.620181E+01   0.000000E+00   0.248103E+07   0.248103E+07   0.248103E+07  -0.611142E-01   0.129592E+07   0.129581E+07   0.357043E+00
   0.102089E+00   0.245228E+07   0.243674E+07  -0.600015E+01  -0.600266E+01   0.000000E+00   0.244988E+07   0.244988E+07   0.244988E+07  -0.603467E-01   0.127965E+07   0.127954E+07   0.347890E+00
   0.103115E+00   0.242215E+07   0.240683E+07  -0.580908E+01  -0.581152E+01   0.000000E+00   0.241978E+07   0.241978E+07   0.241978E+07  -0.596054E-01   0.126393E+07   0.126382E+07   0.337851E+00
   0.104152E+00   0.239309E+07   0.237802E+07  -0.562574E+01  -0.562809E+01   0.000000E+00   0.239075E+07   0.239075E+07   0.239075E+07  -0.588904E-01   0.124877E+07   0.124866E+07   0.326999E+00
   0.105198E+00   0.236507E+07   0.235028E+07  -0.544981E+01  -0.545209E+01   0.000000E+00   0.236278E+07   0.236278E+07   0.236278E+07  -0.582013E-01   0.123415E+07   0.123405E+07   0.315416E+00
   0.106256E+00   0.233808E+07   0.232361E+07  -0.528099E+01  -0.528321E+01   0.000000E+00   0.233584E+07   0.233584E+07   0.233584E+07  -0.575378E-01   0.122008E+07   0.121999E+07   0.303194E+00
   0.107324E+00   0.231210E+07   0.229797E+07  -0.511894E+01  -0.512108E+01   0.000000E+00   0.230991E+07   0.230991E+07   0.230991E+07  -0.568990E-01   0.120654E+07   0.120644E+07   0.290428E+00
   0.108402E+00   0.228707E+07   0.227331E+07  -0.496332E+01  -0.496540E+01   0.000000E+00   0.228494E+07   0.228494E+07   0.228494E+07  -0.562840E-01   0.119350E+07   0.119341E+07   0.277226E+00
   0.109492E+00   0.226295E+07   0.224959E+07  -0.481380E+01  -0.481582E+01   0.000000E+00   0.226088E+07   0.226088E+07   0.226088E+07  -0.556914E-01   0.118093E+07   0.118084E+07   0.263698E+00
   0.110592E+00   0.223969E+07   0.222674E+07  -0.467006E+01  -0.467202E+01   0.000000E+00   0.223769E+07   0.223769E+07   0.223769E+07  -0.551200E-01   0.116881E+07   0.116873E+07   0.249961E+00
   0.111703E+00   0.221722E+07   0.220469E+07  -0.453172E+01  -0.453362E+01   0.000000E+00   0.221528E+07   0.221528E+07   0.221528E+07  -0.545679E-01   0.115711E+07   0.115703E+07   0.236129E+00
   0.112826E+00   0.219546E+07   0.218337E+07  -0.439847E+01  -0.440032E+01   0.000000E+00   0.219358E+07   0.219358E+07   0.219358E+07  -0.540336E-01   0.114577E+07   0.114570E+07   0.222324E+00
   0.113960E+00   0.217433E+07   0.216269E+07  -0.426998E+01  -0.427177E+01   0.000000E+00   0.217253E+07   0.217253E+07   0.217253E+07  -0.535150E-01   0.113478E+07   0.113471E+07   0.208664E+00
   0.115105E+00   0.215377E+07   0.214258E+07  -0.414595E+01  -0.414768E+01   0.000000E+00   0.215204E+07   0.215204E+07   0.215204E+07  -0.530103E-01   0.112408E+07   0.112401E+07   0.195270E+00
   0.116262E+00   0.213369E+07   0.212294E+07  -0.402603E+01  -0.402772E+01   0.000000E+00   0.213202E+07   0.213202E+07   0.213202E+07  -0.525172E-01   0.111362E+07   0.111356E+07   0.182252E+00
   0.117431E+00   0.211398E+07   0.210369E+07  -0.390995E+01  -0.391159E+01   0.000000E+00   0.211239E+07   0.211239E+07   0.211239E+07  -0.520336E-01   0.110336E+07   0.110330E+07   0.169721E+00
   0.118611E+00   0.209458E+07   0.208472E+07  -0.379743E+01  -0.379902E+01   0.000000E+00   0.209305E+07   0.209305E+07   0.209305E+07  -0.515572E-01   0.109326E+07   0.109320E+07   0.157781E+00
   0.119803E+00   0.207537E+07   0.206593E+07  -0.368819E+01  -0.368973E+01   0.000000E+00   0.207391E+07   0.207391E+07   0.207391E+07  -0.510858E-01   0.108326E+07   0.108321E+07   0.146529E+00
   0.121007E+00   0.205627E+07   0.204724E+07  -0.358196E+01  -0.358346E+01   0.000000E+00   0.205488E+07   0.205488E+07   0.205488E+07  -0.506169E-01   0.107332E+07   0.107327E+07   0.136047E+00
   0.122223E+00   0.203719E+07   0.202853E+07  -0.347850E+01  -0.347996E+01   0.000000E+00   0.203585E+07   0.203585E+07   0.203585E+07  -0.501481E-01   0.106338E+07   0.106333E+07   0.126413E+00
   0.123451E+00   0.201801E+07   0.200971E+07  -0.337759E+01  -0.337901E+01   0.000000E+00   0.201673E+07   0.201673E+07   0.201673E+07  -0.496772E-01   0.105339E+07   0.105335E+07   0.117691E+00
   0.124692E+00   0.199866E+07   0.199068E+07  -0.327902E+01  -0.328039E+01   0.000000E+00   0.199742E+07   0.199742E+07   0.199742E+07  -0.492017E-01   0.104331E+07   0.104327E+07   0.109930E+00
   0.125945E+00   0.197904E+07   0.197136E+07  -0.318258E+01  -0.318391E+01   0.000000E+00   0.197785E+07   0.197785E+07   0.197785E+07  -0.487194E-01   0.103308E+07   0.103305E+07   0.103167E+00
   0.127211E+00   0.195906E+07   0.195164E+07  -0.308810E+01  -0.308940E+01   0.000000E+00   0.195791E+07   0.195791E+07   0.195791E+07  -0.482283E-01   0.102267E+07   0.102263E+07   0.974239E-01
   0.128490E+00   0.193865E+07   0.193145E+07  -0.299545E+01  -0.299670E+01   0.000000E+00   0.193753E+07   0.193753E+07   0.193753E+07  -0.477264E-01   0.101203E+07   0.101199E+07   0.927071E-01
   0.129781E+00   0.191775E+07   0.191074E+07  -0.290451E+01  -0.290572E+01   0.000000E+00   0.191666E+07   0.191666E+07   0.191666E+07  -0.472123E-01   0.100113E+07   0.100109E+07   0.890084E-01
   0.131085E+00   0.189630E+07   0.188944E+07  -0.281517E+01  -0.281635E+01   0.000000E+00   0.189524E+07   0.189524E+07   0.189524E+07  -0.466846E-01   0.989936E+06   0.989902E+06   0.863027E-01
   0.132403E+00   0.187428E+07   0.186752E+07  -0.272739E+01  -0.272853E+01   0.000000E+00   0.187323E+07   0.187323E+07   0.187323E+07  -0.461426E-01   0.978442E+06   0.978408E+06   0.845506E-01
   0.133733E+00   0.185167E+07   0.184498E+07  -0.264112E+01  -0.264223E+01   0.000000E+00   0.185063E+07   0.185063E+07   0.185063E+07  -0.455858E-01   0.966636E+06   0.966602E+06   0.836982E-01
